"term","local.Base.freq","Base.local.IC","local.Prop.freq","Propagated.local.IC"
"HP:0025385",0,0,0,0
"HP:0025386",0,0,0,0
"HP:0025387",0,0,0,0
"HP:0025388",0,0,0,0
"HP:0025389",0,0,0,0
"HP:0025390",0,0,0,0
"HP:0025391",0,0,0,0
"HP:0025392",0,0,0,0
"HP:0025393",0,0,0,0
"HP:0025394",0,0,0,0
"HP:0025395",0,0,0,0
"HP:0025396",0,0,0,0
"HP:0025397",0,0,0,0
"HP:0025398",0,0,0,0
"HP:0025399",0,0,0,0
"HP:0025400",0,0,0,0
"HP:0025401",0,0,0,0
"HP:0025402",0,0,0,0
"HP:0025403",0,0,0,0
"HP:0025404",0,0,0,0
"HP:0025405",0,0,0,0
"HP:0025406",0,0,0,0
"HP:0025407",0,0,0,0
"HP:0025407",0,0,0,0
"HP:0025408",0,0,0,0
"HP:0025409",0,0,0,0
"HP:0025410",0,0,0,0
"HP:0025410",0,0,0,0
"HP:0025413",0,0,0,0
"HP:0025414",0,0,0,0
"HP:0025415",0,0,0,0
"HP:0025416",0,0,0,0
"HP:0025417",0,0,0,0
"HP:0025418",0,0,0,0
"HP:0025419",0,0,0,0
"HP:0025420",0,0,0,0
"HP:0025421",0,0,0,0
"HP:0025422",0,0,0,0
"HP:0025423",0,0,0,0
"HP:0025424",0,0,0,0
"HP:0025425",0,0,0,0
"HP:0025426",0,0,0,0
"HP:0025427",0,0,0,0
"HP:0025428",0,0,0,0
"HP:0025429",0,0,0,0
"HP:0025430",0,0,0,0
"HP:0025431",0,0,0,0
"HP:0025432",0,0,0,0
"HP:0025433",0,0,0,0
"HP:0025434",0,0,0,0
"HP:0025435",0,0,0,0
"HP:0025436",0,0,0,0
"HP:0025437",0,0,0,0
"HP:0025439",0,0,0,0
"HP:0025440",0,0,0,0
"HP:0025441",0,0,0,0
"HP:0025443",0,0,0,0
"HP:0025444",0,0,0,0
"HP:0025445",0,0,0,0
"HP:0025446",0,0,0,0
"HP:0025447",0,0,0,0
"HP:0025448",0,0,0,0
"HP:0025449",0,0,0,0
"HP:0025451",0,0,0,0
"HP:0025452",0,0,0,0
"HP:0025453",0,0,0,0
"HP:0025454",0,0,0,0
"HP:0025455",0,0,0,0
"HP:0025456",0,0,0,0
"HP:0025457",0,0,0,0
"HP:0025458",0,0,0,0
"HP:0025459",0,0,0,0
"HP:0025460",0,0,0,0
"HP:0025461",0,0,0,0
"HP:0025462",0,0,0,0
"HP:0025463",0,0,0,0
"HP:0025464",0,0,0,0
"HP:0025465",0,0,0,0
"HP:0025466",0,0,0,0
"HP:0025469",0,0,0,0
"HP:0025470",0,0,0,0
"HP:0025471",0,0,0,0
"HP:0025472",0,0,0,0
"HP:0025473",0,0,0,0
"HP:0025474",0,0,0,0
"HP:0025475",0,0,0,0
"HP:0025476",0,0,0,0
"HP:0025477",0,0,0,0
"HP:0025478",0,0,0,0
"HP:0025479",0,0,0,0
"HP:0025480",0,0,0,0
"HP:0025481",0,0,0,0
"HP:0025482",0,0,0,0
"HP:0025483",0,0,0,0
"HP:0025484",0,0,0,0
"HP:0025485",0,0,0,0
"HP:0025486",0,0,0,0
"HP:0025487",0,0,0,0
"HP:0025488",0,0,0,0
"HP:0025489",0,0,0,0
"HP:0025490",0,0,0,0
"HP:0025491",0,0,0,0
"HP:0025492",0,0,0,0
"HP:0025493",0,0,0,0
"HP:0025494",0,0,0,0
"HP:0025495",0,0,0,0
"HP:0025496",0,0,0,0
"HP:0025497",0,0,0,0
"HP:0025498",0,0,0,0
"HP:0025499",0,0,0,0
"HP:0025500",0,0,0,0
"HP:0025501",0,0,0,0
"HP:0025502",0,0,0,0
"HP:0025503",0,0,0,0
"HP:0025505",0,0,0,0
"HP:0025506",0,0,0,0
"HP:0025507",0,0,0,0
"HP:0025508",0,0,0,0
"HP:0025509",0,0,0,0
"HP:0025510",0,0,0,0
"HP:0025511",0,0,0,0
"HP:0025512",0,0,0,0
"HP:0025513",0,0,0,0
"HP:0025514",0,0,0,0
"HP:0025515",0,0,0,0
"HP:0025516",0,0,0,0
"HP:0025517",0,0,0,0
"HP:0025518",0,0,0,0
"HP:0025519",0,0,0,0
"HP:0025520",0,0,0,0
"HP:0025521",0,0,0,0
"HP:0025522",0,0,0,0
"HP:0025523",0,0,0,0
"HP:0025524",0,0,0,0
"HP:0025525",0,0,0,0
"HP:0025526",0,0,0,0
"HP:0025527",0,0,0,0
"HP:0025528",0,0,0,0
"HP:0025529",0,0,0,0
"HP:0025530",0,0,0,0
"HP:0025531",0,0,0,0
"HP:0025532",0,0,0,0
"HP:0025533",0,0,0,0
"HP:0025534",0,0,0,0
"HP:0025535",0,0,0,0
"HP:0025536",0,0,0,0
"HP:0025537",0,0,0,0
"HP:0025538",0,0,0,0
"HP:0025539",0,0,0,0
"HP:0025540",0,0,0,0
"HP:0025541",0,0,0,0
"HP:0025546",0,0,0,0
"HP:0025547",0,0,0,0
"HP:0025548",0,0,0,0
"HP:0025549",0,0,0,0
"HP:0025550",0,0,0,0
"HP:0025551",0,0,0,0
"HP:0025552",0,0,0,0
"HP:0025553",0,0,0,0
"HP:0025554",0,0,0,0
"HP:0025555",0,0,0,0
"HP:0030000",0,0,0,0
"HP:0030001",0,0,0,0
"HP:0030002",0,0,0,0
"HP:0030003",0,0,0,0
"HP:0030004",0,0,0,0
"HP:0030005",0,0,0,0
"HP:0030006",0,0,0,0
"HP:0030007",0,0,0,0
"HP:0030008",0,0,0,0
"HP:0030009",0,0,0,0
"HP:0030010",0,0,0,0
"HP:0030011",0,0,0,0
"HP:0030012",0,0,0,0
"HP:0030013",0,0,0,0
"HP:0030014",0,0,0,0
"HP:0030015",0,0,0,0
"HP:0030016",0,0,0,0
"HP:0030017",0,0,0,0
"HP:0030018",0,0,0,0
"HP:0030019",0,0,0,0
"HP:0030021",0,0,0,0
"HP:0030022",0,0,0,0
"HP:0030023",0,0,0,0
"HP:0030024",0,0,0,0
"HP:0030025",0,0,0,0
"HP:0030026",0,0,0,0
"HP:0030027",0,0,0,0
"HP:0030028",0,0,0,0
"HP:0030029",0,0,0,0
"HP:0030030",0,0,0,0
"HP:0030031",0,0,0,0
"HP:0030032",0,0,0,0
"HP:0030033",0,0,0,0
"HP:0030034",0,0,0,0
"HP:0030035",0,0,0,0
"HP:0030036",0,0,0,0
"HP:0030037",0,0,0,0
"HP:0030038",0,0,0,0
"HP:0030039",0,0,0,0
"HP:0030040",0,0,0,0
"HP:0030041",0,0,0,0
"HP:0030042",0,0,0,0
"HP:0030043",0,0,0,0
"HP:0030044",0,0,0,0
"HP:0030045",0,0,0,0
"HP:0030046",0,0,0,0
"HP:0030047",0,0,0,0
"HP:0030048",0,0,0,0
"HP:0030049",0,0,0,0
"HP:0030050",0,0,0,0
"HP:0030051",0,0,0,0
"HP:0030052",0,0,0,0
"HP:0030053",0,0,0,0
"HP:0030054",0,0,0,0
"HP:0030055",0,0,0,0
"HP:0030056",0,0,0,0
"HP:0030057",0,0,0,0
"HP:0030058",0,0,0,0
"HP:0030059",0,0,0,0
"HP:0030060",0,0,0,0
"HP:0030061",0,0,0,0
"HP:0030062",0,0,0,0
"HP:0030063",0,0,0,0
"HP:0030064",0,0,0,0
"HP:0030065",0,0,0,0
"HP:0030066",0,0,0,0
"HP:0030067",0,0,0,0
"HP:0030068",0,0,0,0
"HP:0030069",0,0,0,0
"HP:0030070",0,0,0,0
"HP:0030071",0,0,0,0
"HP:0030072",0,0,0,0
"HP:0030072",0,0,0,0
"HP:0030073",0,0,0,0
"HP:0030074",0,0,0,0
"HP:0030075",0,0,0,0
"HP:0030076",0,0,0,0
"HP:0030077",0,0,0,0
"HP:0030077",0,0,0,0
"HP:0030078",0,0,0,0
"HP:0030079",0,0,0,0
"HP:0030079",0,0,0,0
"HP:0030080",0,0,0,0
"HP:0030081",0,0,0,0
"HP:0030081",0,0,0,0
"HP:0030082",0,0,0,0
"HP:0030083",0,0,0,0
"HP:0030084",0,0,0,0
"HP:0030085",0,0,0,0
"HP:0030086",0,0,0,0
"HP:0030087",0,0,0,0
"HP:0030087",0,0,0,0
"HP:0030088",0,0,0,0
"HP:0030088",0,0,0,0
"HP:0030089",0,0,0,0
"HP:0030090",0,0,0,0
"HP:0030091",0,0,0,0
"HP:0030092",0,0,0,0
"HP:0030093",0,0,0,0
"HP:0030094",0,0,0,0
"HP:0030095",0,0,0,0
"HP:0030096",0,0,0,0
"HP:0030097",0,0,0,0
"HP:0030098",0,0,0,0
"HP:0030099",0,0,0,0
"HP:0030100",0,0,0,0
"HP:0030101",0,0,0,0
"HP:0030102",0,0,0,0
"HP:0030103",0,0,0,0
"HP:0030104",0,0,0,0
"HP:0030105",0,0,0,0
"HP:0030106",0,0,0,0
"HP:0030107",0,0,0,0
"HP:0030108",0,0,0,0
"HP:0030109",0,0,0,0
"HP:0030110",0,0,0,0
"HP:0030111",0,0,0,0
"HP:0030112",0,0,0,0
"HP:0030113",0,0,0,0
"HP:0030114",0,0,0,0
"HP:0030115",0,0,0,0
"HP:0030116",0,0,0,0
"HP:0030117",0,0,0,0
"HP:0030118",0,0,0,0
"HP:0030119",0,0,0,0
"HP:0030120",0,0,0,0
"HP:0030121",0,0,0,0
"HP:0030122",0,0,0,0
"HP:0030123",0,0,0,0
"HP:0030124",0,0,0,0
"HP:0030125",0,0,0,0
"HP:0030126",0,0,0,0
"HP:0030127",0,0,0,0
"HP:0030127",0,0,0,0
"HP:0030129",0,0,0,0
"HP:0030130",0,0,0,0
"HP:0030131",0,0,0,0
"HP:0030132",0,0,0,0
"HP:0030133",0,0,0,0
"HP:0030134",0,0,0,0
"HP:0030135",0,0,0,0
"HP:0030136",0,0,0,0
"HP:0030137",0,0,0,0
"HP:0030138",0,0,0,0
"HP:0030139",0,0,0,0
"HP:0030140",0,0,0,0
"HP:0030140",0,0,0,0
"HP:0030141",0,0,0,0
"HP:0030142",0,0,0,0
"HP:0030143",0,0,0,0
"HP:0030144",0,0,0,0
"HP:0030145",0,0,0,0
"HP:0030146",0,0,0,0
"HP:0030147",0,0,0,0
"HP:0030148",0,0,0,0
"HP:0030149",0,0,0,0
"HP:0030150",0,0,0,0
"HP:0030151",0,0,0,0
"HP:0030151",0,0,0,0
"HP:0030152",0,0,0,0
"HP:0030153",0,0,0,0
"HP:0030154",0,0,0,0
"HP:0030155",0,0,0,0
"HP:0030155",0,0,0,0
"HP:0030156",0,0,0,0
"HP:0030157",0,0,0,0
"HP:0030158",0,0,0,0
"HP:0030159",0,0,0,0
"HP:0030160",0,0,0,0
"HP:0030161",0,0,0,0
"HP:0030161",0,0,0,0
"HP:0030162",0,0,0,0
"HP:0030163",0,0,0,0
"HP:0030163",0,0,0,0
"HP:0030164",0,0,0,0
"HP:0030165",0,0,0,0
"HP:0030166",0,0,0,0
"HP:0030167",0,0,0,0
"HP:0030168",0,0,0,0
"HP:0030169",0,0,0,0
"HP:0030170",0,0,0,0
"HP:0030171",0,0,0,0
"HP:0030172",0,0,0,0
"HP:0030173",0,0,0,0
"HP:0030174",0,0,0,0
"HP:0030175",0,0,0,0
"HP:0030176",0,0,0,0
"HP:0030177",0,0,0,0
"HP:0030178",0,0,0.653846153846154,0.184524426592544
"HP:0030179",0,0,0,0
"HP:0030180",0,0,0,0
"HP:0030181",0,0,0,0
"HP:0030182",0,0,0,0
"HP:0030183",0,0,0,0
"HP:0030185",0,0,0,0
"HP:0030186",0,0,0,0
"HP:0030187",0,0,0,0
"HP:0030188",0,0,0,0
"HP:0030190",0,0,0,0
"HP:0030191",0,0,0,0
"HP:0030192",0,0,0,0
"HP:0030193",0,0,0,0
"HP:0030194",0,0,0,0
"HP:0030195",0,0,0,0
"HP:0030196",0,0,0,0
"HP:0030197",0,0,0,0
"HP:0030198",0,0,0,0
"HP:0030199",0,0,0,0
"HP:0030200",0,0,0,0
"HP:0030201",0,0,0,0
"HP:0030202",0,0,0,0
"HP:0030203",0,0,0,0
"HP:0030205",0,0,0,0
"HP:0030205",0,0,0,0
"HP:0030206",0,0,0,0
"HP:0030207",0,0,0,0
"HP:0030208",0,0,0,0
"HP:0030209",0,0,0,0
"HP:0030210",0,0,0,0
"HP:0030211",0,0,0,0
"HP:0030212",0,0,0,0
"HP:0030213",0,0,0,0
"HP:0030214",0,0,0,0
"HP:0030215",0,0,0,0
"HP:0030216",0,0,0,0
"HP:0030217",0,0,0,0
"HP:0030218",0,0,0,0
"HP:0030219",0,0,0,0
"HP:0030220",0,0,0,0
"HP:0030221",0,0,0,0
"HP:0030222",0,0,0,0
"HP:0030223",0,0,0,0
"HP:0030224",0,0,0,0
"HP:0030225",0,0,0,0
"HP:0030226",0,0,0,0
"HP:0030227",0,0,0,0
"HP:0030228",0,0,0,0
"HP:0030229",0,0,0,0
"HP:0030230",0,0,0,0
"HP:0030231",0,0,0,0
"HP:0030232",0,0,0,0
"HP:0030233",0,0,0,0
"HP:0030234",0,0,0,0
"HP:0030235",0,0,0,0
"HP:0030236",0,0,0,0
"HP:0030237",0,0,0,0
"HP:0030239",0,0,0,0
"HP:0030241",0,0,0,0
"HP:0030242",0,0,0,0
"HP:0030243",0,0,0,0
"HP:0030244",0,0,0,0
"HP:0030245",0,0,0,0
"HP:0030246",0,0,0,0
"HP:0030247",0,0,0,0
"HP:0030248",0,0,0,0
"HP:0030249",0,0,0,0
"HP:0030250",0,0,0,0
"HP:0030251",0,0,0,0
"HP:0030252",0,0,0,0
"HP:0030253",0,0,0,0
"HP:0030254",0,0,0,0
"HP:0030255",0,0,0,0
"HP:0030256",0,0,0,0
"HP:0030257",0,0,0,0
"HP:0030258",0,0,0,0
"HP:0030259",0,0,0,0
"HP:0030260",0,0,0,0
"HP:0030261",0,0,0,0
"HP:0030262",0,0,0,0
"HP:0030263",0,0,0,0
"HP:0030264",0,0,0,0
"HP:0030265",0,0,0,0
"HP:0030266",0,0,0,0
"HP:0030267",0,0,0,0
"HP:0030268",0,0,0,0
"HP:0030269",0,0,0,0
"HP:0030270",0,0,0,0
"HP:0030271",0,0,0,0
"HP:0030272",0,0,0,0
"HP:0030272",0,0,0,0
"HP:0030273",0,0,0,0
"HP:0030274",0,0,0,0
"HP:0030275",0,0,0,0
"HP:0030276",0,0,0,0
"HP:0030277",0,0,0,0
"HP:0030278",0,0,0,0
"HP:0030279",0,0,0,0
"HP:0030280",0,0,0,0
"HP:0030281",0,0,0,0
"HP:0030282",0,0,0,0
"HP:0030283",0,0,0,0
"HP:0030284",0,0,0,0
"HP:0030285",0,0,0,0
"HP:0030286",0,0,0,0
"HP:0030289",0,0,0,0
"HP:0030290",0,0,0,0
"HP:0030291",0,0,0,0
"HP:0030292",0,0,0,0
"HP:0030293",0,0,0,0
"HP:0030294",0,0,0,0
"HP:0030295",0,0,0,0
"HP:0030296",0,0,0,0
"HP:0030297",0,0,0,0
"HP:0030298",0,0,0,0
"HP:0030299",0,0,0,0
"HP:0030300",0,0,0,0
"HP:0030301",0,0,0,0
"HP:0030302",0,0,0,0
"HP:0030303",0,0,0,0
"HP:0030304",0,0,0,0
"HP:0030305",0,0,0,0
"HP:0030306",0,0,0,0
"HP:0030307",0,0,0,0
"HP:0030308",0,0,0,0
"HP:0030309",0,0,0,0
"HP:0030310",0,0,0,0
"HP:0030311",0,0,0,0
"HP:0030312",0,0,0,0
"HP:0030313",0,0,0,0
"HP:0030313",0,0,0,0
"HP:0030314",0,0,0,0
"HP:0030318",0,0,0,0
"HP:0030319",0,0,0,0
"HP:0030320",0,0,0,0
"HP:0030321",0,0,0,0
"HP:0030322",0,0,0,0
"HP:0030323",0,0,0,0
"HP:0030324",0,0,0,0
"HP:0030325",0,0,0,0
"HP:0030326",0,0,0,0
"HP:0030327",0,0,0,0
"HP:0030328",0,0,0,0
"HP:0030329",0,0,0,0
"HP:0030330",0,0,0,0
"HP:0030331",0,0,0,0
"HP:0030332",0,0,0,0
"HP:0030333",0,0,0,0
"HP:0030334",0,0,0,0
"HP:0030335",0,0,0,0
"HP:0030336",0,0,0,0
"HP:0030337",0,0,0,0
"HP:0030338",0,0,0,0
"HP:0030339",0,0,0,0
"HP:0030340",0,0,0,0
"HP:0030341",0,0,0,0
"HP:0030341",0,0,0,0
"HP:0030344",0,0,0,0
"HP:0030344",0,0,0,0
"HP:0030345",0,0,0,0
"HP:0030346",0,0,0,0
"HP:0030347",0,0,0,0
"HP:0030348",0,0,0,0
"HP:0030349",0,0,0,0
"HP:0030350",0,0,0,0
"HP:0030351",0,0,0,0
"HP:0030352",0,0,0,0
"HP:0030353",0,0,0,0
"HP:0030354",0,0,0,0
"HP:0030355",0,0,0,0
"HP:0030356",0,0,0,0
"HP:0030357",0,0,0,0
"HP:0030358",0,0,0,0
"HP:0030359",0,0,0,0
"HP:0030360",0,0,0,0
"HP:0030361",0,0,0,0
"HP:0030362",0,0,0,0
"HP:0030362",0,0,0,0
"HP:0030363",0,0,0,0
"HP:0030364",0,0,0,0
"HP:0030365",0,0,0,0
"HP:0030366",0,0,0,0
"HP:0030367",0,0,0,0
"HP:0030368",0,0,0,0
"HP:0030369",0,0,0,0
"HP:0030370",0,0,0,0
"HP:0030371",0,0,0,0
"HP:0030372",0,0,0,0
"HP:0030373",0,0,0,0
"HP:0030374",0,0,0,0
"HP:0030375",0,0,0,0
"HP:0030376",0,0,0,0
"HP:0030377",0,0,0,0
"HP:0030378",0,0,0,0
"HP:0030379",0,0,0,0
"HP:0030380",0,0,0,0
"HP:0030381",0,0,0,0
"HP:0030383",0,0,0,0
"HP:0030384",0,0,0,0
"HP:0030385",0,0,0,0
"HP:0030386",0,0,0,0
"HP:0030387",0,0,0,0
"HP:0030388",0,0,0,0
"HP:0030389",0,0,0,0
"HP:0030390",0,0,0,0
"HP:0030391",0,0,0,0
"HP:0030392",0,0,0,0
"HP:0030392",0,0,0,0
"HP:0030393",0,0,0,0
"HP:0030394",0,0,0,0
"HP:0030396",0,0,0,0
"HP:0030397",0,0,0,0
"HP:0030398",0,0,0,0
"HP:0030399",0,0,0,0
"HP:0030400",0,0,0,0
"HP:0030401",0,0,0,0
"HP:0030402",0,0,0,0
"HP:0030403",0,0,0,0
"HP:0030404",0,0,0,0
"HP:0030405",0,0,0,0
"HP:0030406",0,0,0,0
"HP:0030407",0,0,0,0
"HP:0030408",0,0,0,0
"HP:0030409",0,0,0,0
"HP:0030410",0,0,0,0
"HP:0030411",0,0,0,0
"HP:0030412",0,0,0,0
"HP:0030413",0,0,0,0
"HP:0030414",0,0,0,0
"HP:0030415",0,0,0,0
"HP:0030416",0,0,0,0
"HP:0030417",0,0,0,0
"HP:0030418",0,0,0,0
"HP:0030419",0,0,0,0
"HP:0030420",0,0,0,0
"HP:0030421",0,0,0,0
"HP:0030422",0,0,0,0
"HP:0030423",0,0,0,0
"HP:0030424",0,0,0,0
"HP:0030425",0,0,0,0
"HP:0030426",0,0,0,0
"HP:0030427",0,0,0,0
"HP:0030427",0,0,0,0
"HP:0030428",0,0,0,0
"HP:0030429",0,0,0,0
"HP:0030430",0,0,0,0
"HP:0030431",0,0,0,0
"HP:0030432",0,0,0,0
"HP:0030433",0,0,0,0
"HP:0030434",0,0,0,0
"HP:0030436",0,0,0,0
"HP:0030437",0,0,0,0
"HP:0030437",0,0,0,0
"HP:0030438",0,0,0,0
"HP:0030439",0,0,0,0
"HP:0030439",0,0,0,0
"HP:0030440",0,0,0,0
"HP:0030441",0,0,0,0
"HP:0030442",0,0,0,0
"HP:0030443",0,0,0,0
"HP:0030444",0,0,0,0
"HP:0030445",0,0,0,0
"HP:0030446",0,0,0,0
"HP:0030447",0,0,0,0
"HP:0030447",0,0,0,0
"HP:0030448",0,0,0,0
"HP:0030449",0,0,0,0
"HP:0030450",0,0,0,0
"HP:0030451",0,0,0,0
"HP:0030452",0,0,0,0
"HP:0030453",0,0,0,0
"HP:0030454",0,0,0,0
"HP:0030455",0,0,0,0
"HP:0030456",0,0,0,0
"HP:0030457",0,0,0,0
"HP:0030458",0,0,0,0
"HP:0030460",0,0,0,0
"HP:0030461",0,0,0,0
"HP:0030462",0,0,0,0
"HP:0030463",0,0,0,0
"HP:0030464",0,0,0,0
"HP:0030465",0,0,0,0
"HP:0030466",0,0,0,0
"HP:0030467",0,0,0,0
"HP:0030468",0,0,0,0
"HP:0030469",0,0,0,0
"HP:0030470",0,0,0,0
"HP:0030471",0,0,0,0
"HP:0030472",0,0,0,0
"HP:0030473",0,0,0,0
"HP:0030474",0,0,0,0
"HP:0030475",0,0,0,0
"HP:0030476",0,0,0,0
"HP:0030477",0,0,0,0
"HP:0030478",0,0,0,0
"HP:0030479",0,0,0,0
"HP:0030480",0,0,0,0
"HP:0030481",0,0,0,0
"HP:0030482",0,0,0,0
"HP:0030483",0,0,0,0
"HP:0030484",0,0,0,0
"HP:0030485",0,0,0,0
"HP:0030486",0,0,0,0
"HP:0030487",0,0,0,0
"HP:0030488",0,0,0,0
"HP:0030489",0,0,0,0
"HP:0030490",0,0,0,0
"HP:0030491",0,0,0,0
"HP:0030493",0,0,0,0
"HP:0030493",0,0,0,0
"HP:0030494",0,0,0,0
"HP:0030495",0,0,0,0
"HP:0030496",0,0,0,0
"HP:0030497",0,0,0,0
"HP:0030497",0,0,0,0
"HP:0030498",0,0,0,0
"HP:0030499",0,0,0,0
"HP:0030499",0,0,0,0
"HP:0030500",0,0,0,0
"HP:0030500",0,0,0,0
"HP:0030501",0,0,0,0
"HP:0030502",0,0,0,0
"HP:0030503",0,0,0,0
"HP:0030503",0,0,0,0
"HP:0030504",0,0,0,0
"HP:0030505",0,0,0,0
"HP:0030506",0,0,0,0
"HP:0030507",0,0,0,0
"HP:0030508",0,0,0,0
"HP:0030509",0,0,0,0
"HP:0030510",0,0,0,0
"HP:0030511",0,0,0,0
"HP:0030512",0,0,0,0
"HP:0030513",0,0,0,0
"HP:0030514",0,0,0,0
"HP:0030515",0,0,0,0
"HP:0030516",0,0,0,0
"HP:0030517",0,0,0,0
"HP:0030518",0,0,0,0
"HP:0030519",0,0,0,0
"HP:0030520",0,0,0,0
"HP:0030521",0,0,0,0
"HP:0030522",0,0,0,0
"HP:0030523",0,0,0,0
"HP:0030524",0,0,0,0
"HP:0030525",0,0,0,0
"HP:0030526",0,0,0,0
"HP:0030527",0,0,0,0
"HP:0030528",0,0,0,0
"HP:0030529",0,0,0,0
"HP:0030530",0,0,0,0
"HP:0030531",0,0,0,0
"HP:0030532",0,0,0,0
"HP:0030533",0,0,0,0
"HP:0030534",0,0,0,0
"HP:0030535",0,0,0,0
"HP:0030536",0,0,0,0
"HP:0030537",0,0,0,0
"HP:0030538",0,0,0,0
"HP:0030539",0,0,0,0
"HP:0030540",0,0,0,0
"HP:0030541",0,0,0,0
"HP:0030542",0,0,0,0
"HP:0030543",0,0,0,0
"HP:0030544",0,0,0,0
"HP:0030545",0,0,0,0
"HP:0030546",0,0,0,0
"HP:0030547",0,0,0,0
"HP:0030548",0,0,0,0
"HP:0030549",0,0,0,0
"HP:0030550",0,0,0,0
"HP:0030551",0,0,0,0
"HP:0030552",0,0,0,0
"HP:0030553",0,0,0,0
"HP:0030554",0,0,0,0
"HP:0030555",0,0,0,0
"HP:0030556",0,0,0,0
"HP:0030557",0,0,0,0
"HP:0030558",0,0,0,0
"HP:0030559",0,0,0,0
"HP:0030560",0,0,0,0
"HP:0030561",0,0,0,0
"HP:0030562",0,0,0,0
"HP:0030563",0,0,0,0
"HP:0030564",0,0,0,0
"HP:0030565",0,0,0,0
"HP:0030566",0,0,0,0
"HP:0030567",0,0,0,0
"HP:0030568",0,0,0,0
"HP:0030569",0,0,0,0
"HP:0030570",0,0,0,0
"HP:0030571",0,0,0,0
"HP:0030572",0,0,0,0
"HP:0030573",0,0,0,0
"HP:0030574",0,0,0,0
"HP:0030575",0,0,0,0
"HP:0030576",0,0,0,0
"HP:0030577",0,0,0,0
"HP:0030578",0,0,0,0
"HP:0030579",0,0,0,0
"HP:0030580",0,0,0,0
"HP:0030581",0,0,0,0
"HP:0030582",0,0,0,0
"HP:0030583",0,0,0,0
"HP:0030584",0,0,0,0
"HP:0030585",0,0,0,0
"HP:0030586",0,0,0,0
"HP:0030587",0,0,0,0
"HP:0030588",0,0,0,0
"HP:0030589",0,0,0,0
"HP:0030590",0,0,0,0
"HP:0030591",0,0,0,0
"HP:0030592",0,0,0,0
"HP:0030593",0,0,0,0
"HP:0030594",0,0,0,0
"HP:0030595",0,0,0,0
"HP:0030596",0,0,0,0
"HP:0030597",0,0,0,0
"HP:0030598",0,0,0,0
"HP:0030599",0,0,0,0
"HP:0030601",0,0,0,0
"HP:0030602",0,0,0,0
"HP:0030603",0,0,0,0
"HP:0030604",0,0,0,0
"HP:0030605",0,0,0,0
"HP:0030606",0,0,0,0
"HP:0030607",0,0,0,0
"HP:0030608",0,0,0,0
"HP:0030609",0,0,0,0
"HP:0030610",0,0,0,0
"HP:0030611",0,0,0,0
"HP:0030612",0,0,0,0
"HP:0030613",0,0,0,0
"HP:0030614",0,0,0,0
"HP:0030615",0,0,0,0
"HP:0030616",0,0,0,0
"HP:0030617",0,0,0,0
"HP:0030618",0,0,0,0
"HP:0030619",0,0,0,0
"HP:0030620",0,0,0,0
"HP:0030621",0,0,0,0
"HP:0030622",0,0,0,0
"HP:0030623",0,0,0,0
"HP:0030624",0,0,0,0
"HP:0030625",0,0,0,0
"HP:0030626",0,0,0,0
"HP:0030627",0,0,0,0
"HP:0030628",0,0,0,0
"HP:0030629",0,0,0,0
"HP:0030630",0,0,0,0
"HP:0030631",0,0,0,0
"HP:0030632",0,0,0,0
"HP:0030633",0,0,0,0
"HP:0030634",0,0,0,0
"HP:0030635",0,0,0,0
"HP:0030636",0,0,0,0
"HP:0030637",0,0,0,0
"HP:0030638",0,0,0,0
"HP:0030639",0,0,0,0
"HP:0030640",0,0,0,0
"HP:0030641",0,0,0,0
"HP:0030642",0,0,0,0
"HP:0030642",0,0,0,0
"HP:0030643",0,0,0,0
"HP:0030644",0,0,0,0
"HP:0030645",0,0,0,0
"HP:0030646",0,0,0,0
"HP:0030647",0,0,0,0
"HP:0030648",0,0,0,0
"HP:0030649",0,0,0,0
"HP:0030650",0,0,0,0
"HP:0030651",0,0,0,0
"HP:0030652",0,0,0,0
"HP:0030654",0,0,0,0
"HP:0030655",0,0,0,0
"HP:0030656",0,0,0,0
"HP:0030657",0,0,0,0
"HP:0030658",0,0,0,0
"HP:0030659",0,0,0,0
"HP:0030660",0,0,0,0
"HP:0030661",0,0,0,0
"HP:0030662",0,0,0,0
"HP:0030663",0,0,0,0
"HP:0030664",0,0,0,0
"HP:0030665",0,0,0,0
"HP:0030666",0,0,0,0
"HP:0030667",0,0,0,0
"HP:0030668",0,0,0,0
"HP:0030669",0,0,0,0
"HP:0030670",0,0,0,0
"HP:0030671",0,0,0,0
"HP:0030672",0,0,0,0
"HP:0030673",0,0,0,0
"HP:0030674",0,0,0,0
"HP:0030675",0,0,0,0
"HP:0030676",0,0,0,0
"HP:0030677",0,0,0,0
"HP:0030679",0,0,0,0
"HP:0030680",0,0,0,0
"HP:0030681",0,0,0,0
"HP:0030682",0,0,0,0
"HP:0030683",0,0,0,0
"HP:0030683",0,0,0,0
"HP:0030684",0,0,0,0
"HP:0030685",0,0,0,0
"HP:0030686",0,0,0,0
"HP:0030687",0,0,0,0
"HP:0030688",0,0,0,0
"HP:0030689",0,0,0,0
"HP:0030690",0,0,0,0
"HP:0030691",0,0,0,0
"HP:0030692",0,0,0,0
"HP:0030693",0,0,0,0
"HP:0030694",0,0,0,0
"HP:0030706",0,0,0,0
"HP:0030707",0,0,0,0
"HP:0030708",0,0,0,0
"HP:0030709",0,0,0,0
"HP:0030710",0,0,0,0
"HP:0030711",0,0,0,0
"HP:0030712",0,0,0,0
